@relation 'AT: deneme-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R72-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute '0.292curb-weight+0.264length+0.261width+0.26 engine-size-0.254highway-mpg...' numeric
@attribute 0.275height+0.273fuel-system=idi-0.273fuel=gas+0.263compress-ratio-0.256symbol... numeric
@attribute 0.329engine-type=ohcf+0.313brand=subaru-0.312stroke-0.231no-of-cylinder=two-0.231engine-type=rotor... numeric
@attribute -0.324no-of-cylinder=two-0.324engine-type=rotor-0.305fuel-system=4bbl+0.279engine-type=ohc-0.233engine-type=ohcf... numeric
@attribute 0.266brand=porsche+0.251engine-location=rear-0.245engine-type=rotor-0.245no-of-cylinder=two+0.236compress-ratio... numeric
@attribute -0.38fuel-system=spdi-0.365aspiration=turbo-0.317brand=mitsubishi+0.241no-of-cylinder=six-0.185no-of-cylinder=four... numeric
@attribute -0.352engine-type=l-0.341brand=peugot+0.311no-of-cylinder=five+0.286brand=mercedes-benz-0.222no-of-cylinder=four... numeric
@attribute -0.346brand=honda-0.344fuel-system=1bbl+0.302fuel-system=2bbl-0.288engine-location=rear-0.283peak-rpm... numeric
@attribute -0.389fuel-system=1bbl-0.383brand=honda-0.313no-of-cylinder=eight+0.218brand=audi+0.215body-style=sedan... numeric
@attribute 0.367brand=audi+0.303no-of-cylinder=five+0.288no-of-cylinder=three+0.267engine-type=l-0.252brand=volvo... numeric
@attribute 0.366engine-type=dohc+0.352brand=alfa-romero+0.275body-style=convertible-0.256brand=porsche+0.232brand=toyota... numeric
@attribute -0.368brand=jaguar-0.318no-of-cylinder=twelve+0.237no-of-cylinder=eight+0.224brand=toyota-0.222body-style=sedan... numeric
@attribute 0.306brand=volkswagen+0.275no-of-cylinder=eight-0.269brand=toyota+0.267brand=saab+0.223body-style=sedan... numeric
@attribute 0.513brand=isuzu+0.462fuel-system=spfi-0.278body-style=wagon-0.249brand=nissan+0.247body-style=sedan... numeric
@attribute -0.374brand=chevrolet-0.337no-of-cylinder=three+0.337brand=nissan-0.274brand=jaguar-0.245no-of-cylinder=twelve... numeric
@attribute '0.306fuel-system=spdi-0.268brand=dodge-0.258fuel-system=mfi-0.254brand=jaguar+0.25 brand=alfa-romero...' numeric
@attribute -0.552brand=dodge-0.516fuel-system=mfi-0.264brand=volvo+0.243brand=toyota-0.211aspiration=turbo... numeric
@attribute -0.359brand=bmw+0.299body-style=wagon+0.287body-style=convertible-0.278brand=saab-0.249body-style=hatchback... numeric
@attribute -0.372fuel-system=spfi-0.316brand=saab-0.27brand=isuzu-0.26brand=nissan+0.213brand=dodge... numeric
@attribute 0.556engine-type=dohcv-0.403body-style=hardtop+0.225engine-type=dohc-0.201brand=mercedes-benz-0.183no-of-cylinder=twelve... numeric
@attribute -0.447brand=renault+0.417brand=saab-0.352brand=volkswagen+0.274engine-type=dohc-0.237brand=bmw... numeric
@attribute 0.361brand=mercury+0.309no-of-cylinder=twelve+0.294brand=volvo-0.279brand=renault-0.251stroke... numeric
@attribute -0.68brand=plymouth-0.303brand=bmw+0.268brand=toyota+0.247brand=mitsubishi-0.217brand=saab... numeric
@attribute -0.419brand=volkswagen+0.386brand=mazda-0.288brand=plymouth+0.275brand=renault-0.262brand=toyota... numeric
@attribute 0.487brand=renault+0.345brand=plymouth-0.255body-style=wagon-0.242brand=bmw-0.218brand=mitsubishi... numeric
@attribute -0.724brand=mercury+0.294brand=volvo-0.22brand=volkswagen+0.213brand=renault+0.213brand=saab... numeric
@attribute '0.32 brand=mazda+0.289fuel-system=mfi-0.289brand=dodge-0.264brand=mercury-0.254body-style=wagon...' numeric
@attribute -0.402brand=nissan-0.296fuel-system=mfi+0.269brand=dodge-0.267engine-to-whell=4wd+0.259body-style=hatchback... numeric
@attribute -0.346brand=toyota+0.299engine-type=dohc+0.262brand=volkswagen+0.237normalized-loses+0.216brand=volvo... numeric
@attribute -0.616engine-to-whell=4wd-0.324brand=mazda+0.235engine-to-whell=fwd+0.195brand=subaru+0.175no-of-cylinder=five... numeric
@attribute -0.488body-style=hardtop-0.469brand=alfa-romero+0.377body-style=convertible-0.219brand=mazda+0.205fuel-system=mfi... numeric
@attribute -0.472fuel-system=mfi+0.343brand=dodge+0.297body-style=convertible+0.264fuel-system=spfi+0.261brand=nissan... numeric
@attribute 0.438brand=mazda+0.278body-style=wagon-0.24fuel-system=2bbl+0.223fuel-system=spfi+0.216normalized-loses... numeric
@attribute 0.367brand=isuzu-0.357fuel-system=spfi+0.316aspiration=turbo-0.273brand=mitsubishi+0.219brand=mazda... numeric
@attribute '-0.384brand=chevrolet+0.355brand=isuzu+0.348no-of-cylinder=three-0.331fuel-system=spfi+0.23 brand=audi...' numeric
@attribute '-0.57brand=chevrolet+0.514no-of-cylinder=three-0.248brand=isuzu+0.24 fuel-system=spfi-0.185brand=audi...' numeric
@attribute price numeric

@data
3.41191,-1.065756,0.967088,1.66009,-0.496661,2.334599,0.605572,1.758509,0.116208,1.182844,-1.120662,-1.753578,1.13722,-1.931702,2.264694,0.632624,-0.478284,0.125926,-1.927037,1.001152,0.450404,0.25445,1.189659,0.1291,0.370992,-0.725209,0.771429,0.207545,-1.484155,-0.036923,-0.368642,0.339192,0.234307,0.070564,-0.058879,0.02142,13499
3.599741,-0.809244,1.535654,1.234085,-0.695421,1.681578,0.76738,1.535715,-0.824348,1.237755,-0.515297,-1.024394,0.249856,-3.380923,2.525776,0.280309,-0.543688,1.247162,-2.951115,1.456104,-0.047747,0.064317,0.422082,-0.254382,-1.004339,-0.537551,0.113408,0.053944,-0.872351,0.556091,-0.437087,0.013884,0.891525,0.152647,0.35457,-0.48089,14399
3.240641,-0.843258,1.064954,1.642536,-0.446259,2.435212,0.732271,1.7437,0.013393,1.057738,-1.053576,-1.74056,1.1038,-1.972492,2.071106,0.692259,-0.483574,0.166995,-2.020242,1.026973,0.473995,0.219498,1.205135,0.177429,0.335637,-0.754855,0.820781,0.219064,-1.588218,0.075863,-0.428513,0.361963,0.124865,0.045356,-0.042761,-0.028521,13499
3.10519,-4.376551,-0.83161,0.696235,1.591094,1.664909,-0.561321,1.961689,-0.081023,1.498308,-0.536658,-0.839121,-0.113155,-1.427271,3.089252,0.048226,-0.513946,-0.830198,-1.858551,1.036455,-0.579322,1.584354,0.985766,-0.224461,0.665437,0.518123,0.848285,0.144781,-0.092766,-0.34757,0.350737,0.184056,0.348856,-0.008988,0.270044,-0.418893,17199
3.732939,-4.428674,-1.125533,0.856048,1.718246,0.546078,-0.666785,1.830954,-0.026153,1.515576,-0.535457,-1.195316,-0.264561,-1.463934,2.946299,0.330777,-1.098269,-0.985074,-2.106832,1.275348,-0.221388,1.843286,1.00827,-0.318746,0.777508,0.287518,0.64372,-0.030526,-0.525609,-0.735466,0.071174,0.524813,0.237891,0.97546,0.021359,-0.506999,19699
3.767488,-3.820899,-0.843614,0.831653,1.121637,1.77412,-0.828782,2.12607,-0.217585,1.477966,-0.854764,-0.852521,-0.279209,-1.386239,3.241141,-0.020376,-0.453117,-0.937946,-1.547099,1.154851,-0.519893,1.651206,0.985211,-0.216433,0.863639,0.590643,0.75772,0.438204,0.308852,-0.307216,0.442037,0.04198,0.469952,-0.019772,0.151653,-0.399771,18399
3.530524,1.884171,0.489217,-1.914937,-1.171551,-0.334167,-4.107644,-0.737398,-0.990488,1.925509,-1.762821,0.252086,1.027094,0.63106,0.825368,-0.895301,0.915547,0.648397,1.401952,-0.877727,-0.049081,-0.038523,0.587402,0.00809,0.41743,-0.395774,0.638097,0.424326,-0.279625,-0.151863,-0.145408,0.139017,-0.706685,0.044699,-0.497492,0.288227,11900
3.673004,5.870611,-2.512133,-3.425268,2.38057,-0.684068,-3.231788,-0.540095,-0.509394,1.198836,-0.968225,-1.2158,0.43889,0.45549,0.886988,-0.737658,0.240779,-0.019121,0.913172,0.169409,0.048449,0.183248,0.34684,0.523007,0.654217,0.039594,0.256194,-0.091138,-0.559871,-0.410474,0.086979,0.288774,-0.31515,-0.26096,0.26993,-0.27153,13200
4.170774,2.640671,1.180867,-2.310768,-1.672431,-1.022457,-3.87545,-0.98417,-2.095358,1.874502,-1.113226,1.108984,0.136338,-0.943252,0.926474,-1.249465,0.942235,1.763431,0.2293,-0.487476,-0.402034,-0.360925,-0.260367,-0.307736,-1.142759,-0.303283,0.123745,0.320612,0.369593,0.580723,-0.258358,-0.168406,-0.298285,0.055594,-0.140118,-0.223631,12440
4.733275,6.42537,-1.795163,-3.780497,1.655221,-1.614476,-2.982281,-0.807411,-1.596119,1.156829,-0.247395,-0.378258,-0.442006,-1.135242,1.096984,-1.092151,0.240987,1.156823,-0.263539,0.487472,-0.245371,-0.190277,-0.533241,0.207486,-1.000236,0.08041,-0.220788,-0.206875,0.014521,0.261445,-0.076694,0.053784,0.041804,-0.149434,0.489952,-0.692044,13860
3.480027,1.715282,1.479288,-2.651393,-1.175656,-0.219216,-4.185493,-0.649911,-0.93976,2.208207,-1.748571,0.451044,1.437734,1.105345,0.774846,-0.728676,0.929137,0.25536,1.381417,-0.879453,0.279928,0.755549,0.383042,-0.182181,0.010908,0.134734,0.245227,0.967231,-0.49107,0.189768,0.004116,-0.401735,-0.448983,0.249355,-0.930909,0.500969,15580
3.703806,5.874431,-2.515706,-3.42197,2.381505,-0.689161,-3.232943,-0.536697,-0.514033,1.19919,-0.964115,-1.218251,0.435175,0.455134,0.886833,-0.740009,0.240558,-0.016681,0.909561,0.171972,0.049824,0.179859,0.342962,0.523349,0.647218,0.04011,0.256824,-0.093859,-0.559726,-0.414211,0.091391,0.29069,-0.320582,-0.267305,0.271925,-0.273912,16900
4.052811,2.246502,2.066337,-3.030092,-1.56407,-0.941256,-3.960747,-0.801445,-2.020276,2.118758,-1.078114,1.188452,0.517184,-0.357503,0.849241,-1.07975,0.908072,1.410442,0.327249,-0.469735,-0.113577,0.443995,-0.384576,-0.499527,-1.379135,0.278414,-0.297009,0.927589,0.130839,1.031307,-0.110469,-0.690492,0.007499,0.201686,-0.565131,-0.08901,16695
4.764078,6.42919,-1.798735,-3.777199,1.656157,-1.619568,-2.983436,-0.804014,-1.600758,1.157183,-0.243285,-0.380708,-0.445722,-1.135599,1.096829,-1.094502,0.240766,1.159264,-0.26715,0.490035,-0.243996,-0.193667,-0.537119,0.207829,-1.007235,0.080926,-0.220159,-0.209596,0.014667,0.257708,-0.072281,0.055699,0.036371,-0.155778,0.491946,-0.694427,17075
3.561326,1.887991,0.485645,-1.911639,-1.170616,-0.339259,-4.108799,-0.734,-0.995127,1.925863,-1.758712,0.249635,1.023378,0.630704,0.825213,-0.897652,0.915326,0.650837,1.398342,-0.875164,-0.047706,-0.041912,0.583524,0.008433,0.410431,-0.395257,0.638727,0.421605,-0.27948,-0.1556,-0.140996,0.140933,-0.712118,0.038355,-0.495498,0.285844,16630
3.703806,5.874431,-2.515706,-3.42197,2.381505,-0.689161,-3.232943,-0.536697,-0.514033,1.19919,-0.964115,-1.218251,0.435175,0.455134,0.886833,-0.740009,0.240558,-0.016681,0.909561,0.171972,0.049824,0.179859,0.342962,0.523349,0.647218,0.04011,0.256824,-0.093859,-0.559726,-0.414211,0.091391,0.29069,-0.320582,-0.267305,0.271925,-0.273912,17950
4.198032,1.478337,0.178033,-1.644114,-1.09346,-1.446954,-4.228068,-1.153305,-1.02541,1.900175,-1.951493,-0.249399,0.953661,0.672144,0.526123,-0.596035,0.226257,0.605956,1.125004,-0.550887,0.374589,0.291528,0.674223,-0.148651,0.787211,-0.577957,0.266416,0.165101,-0.468651,-0.464576,-0.233712,0.441669,-0.56057,1.039747,-0.899034,0.117481,18150
-4.614135,-0.862376,-0.502137,0.413594,0.685446,-0.193197,-0.185612,0.994674,-0.365412,-0.125907,-0.530922,0.363998,-0.46775,-0.131569,0.02754,0.104064,0.349349,0.866023,0.730312,0.920281,0.356828,1.420117,-3.944366,-1.424691,1.892741,0.184713,1.268843,0.318191,0.135438,0.393985,0.328878,-0.3888,-0.539626,-0.604787,0.097014,0.113931,5572
-2.805607,-1.641162,-1.741656,1.466066,0.631552,-3.75679,-0.765478,0.568686,-0.314391,-0.558422,-0.450287,-1.042496,-0.586527,-0.312812,-0.020147,1.986559,0.336991,1.139106,0.180856,1.025578,0.569183,0.889209,-3.688501,-2.270219,1.709639,-0.288108,1.303736,-0.009834,-1.386927,0.006892,-0.742227,0.676052,0.471077,1.179533,-0.114983,-0.267901,7957
-4.103673,-0.737629,-0.38617,0.495987,0.143579,-0.293181,-0.362347,1.025792,-0.03941,0.001221,-0.826966,0.16536,-0.202211,-0.172647,0.275905,0.087764,0.342246,1.085004,1.013483,1.092541,0.477087,1.142509,-3.948746,-1.51425,2.003394,0.009356,1.120798,0.470463,0.020381,0.20391,0.355152,-0.450702,-0.141914,-0.899203,0.072443,0.262784,6229
-3.561136,0.107711,0.015655,0.759885,-0.339707,0.358487,-0.264569,0.867118,0.767356,-0.097865,-1.288132,-0.395943,0.634547,0.392017,0.182255,0.48399,0.368653,1.452628,1.492187,0.681111,0.808098,0.802841,-3.617869,-1.524492,2.471879,-0.332765,0.661116,-0.252798,-0.354498,0.091857,0.369829,-0.655077,0.29396,-1.05643,0.021372,0.448039,6692
-3.398116,0.113123,0.003696,0.799363,-0.310039,0.350553,-0.256769,0.901663,0.735723,-0.10507,-1.273946,-0.420165,0.618013,0.389672,0.179452,0.46676,0.370843,1.462936,1.480893,0.675647,0.809525,0.780459,-3.642091,-1.517044,2.438004,-0.331405,0.670702,-0.265399,-0.352354,0.07515,0.390922,-0.645853,0.271089,-1.089479,0.04001,0.42927,7609
-1.086658,2.172827,1.515345,0.576528,-1.564754,-0.72717,0.418384,0.620375,-1.048563,-0.943011,-0.543249,0.72243,-0.615737,-1.801013,0.055263,0.185542,0.4079,2.604326,-0.093707,0.858733,0.503158,-0.006694,-4.647639,-1.258683,0.184663,-0.827219,0.828971,-0.744904,-0.092649,0.668466,-0.111039,-0.276846,-0.067367,-0.549189,0.350169,0.200086,8921
0.665891,-2.208821,-2.394925,1.311161,1.11446,-4.459203,-1.25497,0.794795,-0.431786,-1.535258,-0.282495,-0.726509,-1.175761,-0.052158,0.113968,1.754458,0.415644,0.9406,0.296837,0.448009,0.087509,0.612858,-3.692908,-1.810738,1.904249,-0.346308,1.894147,-1.245725,-0.905782,-0.219828,-0.358716,1.239178,0.197789,0.680194,0.349405,-0.51529,12764
1.759115,-3.813728,-0.215753,-0.378945,2.352444,-0.977043,-0.549066,-2.101083,0.264229,-1.018461,-1.608135,1.029123,0.338019,0.471672,-0.69961,-1.387545,0.361136,-0.322637,0.291186,0.578895,-0.901264,1.139397,-0.047824,0.515722,0.039352,0.888023,0.350758,-0.123132,0.635325,-0.235725,1.120927,0.317052,0.220775,-0.21437,-0.359004,-0.080392,22018
3.741491,-6.345242,3.175323,-2.095539,6.326883,0.767523,2.28399,-5.511291,2.096997,-1.925131,-3.985542,-1.097305,-1.091596,-1.565902,-0.229707,-1.107475,0.652408,1.867162,-0.645271,-1.788647,2.023207,-0.239225,-0.194316,0.039083,-0.165731,-0.418353,-0.020009,0.983399,-0.284464,-0.604218,-0.907004,-0.908804,-0.241579,-0.296143,-0.460887,0.28574,32528
3.741491,-6.345242,3.175323,-2.095539,6.326883,0.767523,2.28399,-5.511291,2.096997,-1.925131,-3.985542,-1.097305,-1.091596,-1.565902,-0.229707,-1.107475,0.652408,1.867162,-0.645271,-1.788647,2.023207,-0.239225,-0.194316,0.039083,-0.165731,-0.418353,-0.020009,0.983399,-0.284464,-0.604218,-0.907004,-0.908804,-0.241579,-0.296143,-0.460887,0.28574,34028
3.683618,-6.614571,3.337195,-2.150416,6.202041,0.995126,1.39721,-5.365916,2.35233,-1.108699,-1.848504,-0.87286,0.559637,-0.66982,-0.529966,0.689758,-0.734259,3.312748,0.113963,-0.293233,0.592958,-0.424141,-1.114336,1.694695,-1.910691,-0.746254,0.539865,1.680107,-1.379318,-1.056283,3.842172,1.338036,-0.160439,0.210362,0.115136,-0.088836,37028
6.227182,-5.226309,0.288445,0.22799,4.471011,-0.611603,2.977063,-1.633178,-5.136666,-1.268888,-4.315282,3.450927,3.975523,1.518483,-5.053477,-2.287499,1.481775,-1.547276,3.013056,10.072009,-3.069511,0.106603,0.96897,0.159789,-0.519256,0.264744,-0.870359,-2.753071,-0.260025,1.106124,-1.803413,0.115437,-0.358623,0.299883,0.192947,0.323879,?
0.184853,0.776082,0.453508,1.521468,-1.458419,-0.980276,-0.055046,-0.738101,-0.525341,-0.602844,0.412997,1.141313,-0.027222,-3.052549,-0.324641,-1.814585,0.316322,2.412631,-2.587423,-0.689124,-5.461233,-3.744263,-1.049128,2.694855,4.334172,1.843941,-2.729981,0.755428,-1.150803,-1.070656,0.335192,-1.065247,0.354938,0.222716,-0.416442,0.44321,9295
-0.652965,-1.451936,-1.129917,1.63074,0.001827,-1.338041,-0.33113,-0.246186,-0.313567,-0.450892,0.684366,1.058295,0.039627,-1.932523,-0.552595,-2.053743,0.437379,0.692017,-2.261035,-1.115928,-5.47671,-3.036188,-0.584272,3.151737,5.302312,2.310012,-1.436904,1.341041,-1.190438,-1.246424,0.516146,-0.479827,-0.999726,0.236273,-0.65069,0.511007,9895
0.182927,-1.324429,-0.053782,0.691694,-0.471062,-1.391958,-1.053274,-0.634904,0.589111,0.906409,0.942851,1.446717,2.286769,-0.510002,-1.006364,-1.542929,1.093585,-2.643644,-2.741409,-0.634914,1.960143,0.153523,-1.564443,0.594818,-0.841681,1.789551,-0.232943,-0.360595,-0.51028,-0.112367,0.254663,0.265657,-0.725148,-0.824045,0.867016,-0.217519,11850
0.603694,0.353657,0.996567,0.989264,-1.453274,-0.54348,-0.518752,-0.841792,1.129037,0.35811,0.474311,0.607342,3.028204,-0.098855,-1.523264,-0.791872,0.882855,-1.774581,-2.170245,-0.697965,2.501088,-0.5326,-1.128738,0.610632,-0.431004,1.039164,-0.69199,-0.746314,-1.592316,-0.132057,-0.090305,0.274308,-0.400127,-1.00909,0.670053,0.006288,12170
-0.63632,-1.483699,0.497864,0.408033,-0.659254,-0.696334,-1.050909,-0.495,0.764688,1.929576,1.127922,1.593215,2.572146,-0.108542,-0.831133,-1.307463,1.18766,-2.794539,-2.61562,-0.295121,2.499442,1.046787,-1.994871,-0.155422,-1.669493,2.304815,-0.966431,0.902953,-0.955158,-0.25896,0.040673,-0.825978,-0.734803,-0.615978,0.163443,0.090452,15040
0.638977,0.358032,0.992474,0.993042,-1.452203,-0.549313,-0.520076,-0.8379,1.123723,0.358515,0.479018,0.604534,3.023948,-0.099264,-1.523442,-0.794564,0.882602,-1.771786,-2.174381,-0.695029,2.502663,-0.536482,-1.13318,0.611024,-0.439021,1.039756,-0.691269,-0.749431,-1.592149,-0.136337,-0.085252,0.276502,-0.406351,-1.016357,0.672337,0.003559,15510
1.512479,-2.095964,-0.060689,0.380127,-0.104198,-1.960399,-2.211582,-0.711401,0.900904,1.630007,2.615329,0.520728,2.110898,-0.86994,-1.786527,-1.275696,0.781653,-2.682518,-2.875221,0.925824,3.75157,-0.600425,-1.331113,0.470956,0.247254,0.839429,-0.890528,-0.601562,0.446853,-0.641985,0.138302,0.054583,0.01402,0.746739,-0.062369,-0.103508,18150
1.934438,-0.417077,0.989005,0.67746,-1.085782,-1.111861,-1.676895,-0.918328,1.440863,1.081658,2.147151,-0.318966,2.852236,-0.458816,-2.303469,-0.524769,0.570866,-1.813477,-2.304339,0.86312,4.292538,-1.286506,-0.895604,0.486757,0.657709,0.089306,-1.34973,-0.987319,-0.635176,-0.661761,-0.206427,0.063165,0.339087,0.561237,-0.259203,0.120152,18620
-3.137888,-1.055944,3.964755,-3.304323,1.556859,-1.448901,1.306629,1.098461,-0.454084,0.459621,0.811875,-1.074409,0.389707,0.572055,0.218545,-0.067748,-0.004034,-1.736702,-0.362455,-0.2394,-0.165653,0.121342,-0.254442,0.483727,0.497857,0.466978,0.78466,1.025394,1.044697,1.964056,0.268039,0.128399,-0.49045,0.583461,0.151017,0.033004,5118
-2.508365,-0.995911,3.744735,-3.0713,1.546383,-1.744875,1.367111,1.383764,-0.442694,0.279518,0.971381,-1.097377,0.2214,0.38082,0.365172,-0.1827,0.054946,-1.684335,-0.327452,-0.421472,-0.324935,-0.257122,-0.255879,0.704544,0.395268,0.238063,1.132623,0.832592,0.858917,1.844923,0.07311,0.45731,-0.799832,0.537879,0.372265,0.044114,7053
-1.931122,-0.810436,4.859823,-3.993107,1.221928,-2.487829,2.019717,1.299972,-0.180071,0.874738,1.649393,-0.968014,-1.142338,0.843784,0.91368,-0.069983,0.115736,-2.08882,0.125724,0.015014,-1.003518,0.189437,-0.057646,-0.158114,-0.023956,0.4242,0.754141,-0.812006,0.473219,-1.74825,0.102203,0.27236,-1.394841,-0.450532,0.063731,0.185053,7603
-1.770946,0.781865,4.320367,-2.60213,0.504931,-0.64731,1.495315,1.180412,0.204839,0.061453,-0.027359,-2.022102,1.103738,1.008575,-0.00804,0.323213,-0.027957,-1.030539,0.565122,-0.210212,0.182714,-0.649395,0.254726,0.636148,1.379176,-0.172664,0.364742,0.679714,0.597374,1.91749,0.169136,-0.001796,0.134491,0.045522,0.143984,0.114233,7126
-1.39843,0.815857,4.359207,-2.63409,0.486282,-0.850693,1.512064,1.398571,0.25253,-0.011552,0.112495,-1.983155,1.057705,0.965182,0.11237,0.28708,0.012248,-1.076977,0.590858,-0.342996,0.130063,-0.760002,0.219452,0.751459,1.22014,-0.231692,0.536188,0.650955,0.398467,1.894871,0.041627,0.139017,-0.043341,0.066424,0.217818,0.184815,7775
-0.451697,0.0161,4.289226,-2.121545,-0.074938,-0.88151,1.162826,0.006971,0.454392,0.350075,0.363735,-1.990676,1.489825,0.982515,-0.225226,0.457348,-0.208848,-1.242358,0.080024,-0.354368,-0.26056,-0.677067,0.5791,-0.000411,1.658256,-0.116853,0.453257,0.939969,0.111324,2.002745,-0.246126,0.321362,0.895283,0.259,0.112874,-0.124993,9960
-0.399061,0.54102,5.498446,-3.423315,-0.255231,-1.850761,2.151726,1.074437,0.507759,0.658609,0.764713,-1.928187,-0.240409,1.440494,0.733668,0.431215,-0.011045,-1.307906,1.020846,0.089464,-0.391528,-0.317386,0.391445,-0.216695,0.786768,-0.084001,0.056855,-0.99552,0.05986,-1.782029,0.091881,-0.040902,-0.572994,-0.772793,-0.413066,0.432543,9233
0.677339,0.40068,5.132262,-3.004951,-0.183825,-2.759814,1.694032,0.057793,0.815844,0.904961,1.177458,-2.133263,-0.095548,1.402734,0.300324,0.839495,-0.663749,-1.866672,0.35396,0.158535,-0.667403,-0.074106,0.7973,-0.868162,1.287809,-0.16696,0.030063,-0.871677,-0.797936,-1.946716,-0.553086,0.571021,0.039095,0.157454,-0.264553,-0.061841,11259
-1.328708,0.714236,4.877623,-2.976959,0.143533,-1.507418,1.614203,0.970218,-0.675129,0.155227,0.583673,-1.325446,0.238296,-0.411185,0.385483,-0.044972,-0.118641,0.131121,-0.38621,0.182442,-0.303539,-0.859374,-0.511102,0.241576,0.004443,-0.006115,-0.287169,0.528141,1.176951,2.458306,0.067516,-0.275334,0.805023,0.209479,0.457433,-0.313075,7463
-0.282347,0.11551,4.805314,-2.54326,-0.26245,-1.572948,1.282889,-0.195847,-0.432427,0.438495,0.944893,-1.294131,0.614034,-0.42376,0.100372,0.090785,-0.28768,-0.126544,-0.874697,0.092932,-0.78225,-0.844521,-0.166314,-0.402043,0.348829,0.092548,-0.231804,0.800677,0.74407,2.584487,-0.305978,-0.007086,1.614021,0.353138,0.51659,-0.620232,10198
-0.455188,0.754753,6.033539,-3.86611,-0.357612,-2.426527,2.290967,0.862653,-0.395518,0.716043,1.31825,-1.211427,-1.113605,0.023792,0.978444,0.076227,-0.077218,-0.210357,0.049692,0.569254,-0.935982,-0.469398,-0.339812,-0.604129,-0.497498,0.136251,-0.631385,-1.12682,0.693521,-1.156515,0.023582,-0.390287,0.142588,-0.712363,0.041323,-0.090356,8013
1.048706,0.453411,5.685454,-3.411392,-0.484829,-3.561111,1.850888,-0.159029,-0.094796,0.98015,1.816941,-1.442009,-0.983077,-0.020912,0.651791,0.488105,-0.760832,-0.712225,-0.625003,0.568428,-1.146303,-0.275826,0.034555,-1.268525,-0.088441,0.001759,-0.623972,-1.015962,-0.218379,-1.385031,-0.643862,0.287026,0.703972,0.309114,0.069379,-0.523857,11694
-3.976986,0.137862,0.400923,-0.145637,0.644483,0.472717,-0.026103,1.028597,-0.334946,-0.623955,0.78309,1.453337,-1.082162,-0.64771,-0.373718,-0.630414,0.892129,-0.58899,0.368057,0.049961,0.171341,0.506038,0.322876,-0.3066,-0.648863,0.130017,0.40522,0.8547,-0.701569,0.395839,0.469067,-0.013164,-0.933984,0.406209,-0.149024,0.252674,5348
-3.75973,0.033249,0.409016,-0.119097,0.539334,0.356257,-0.022691,1.013848,-0.31425,-0.628309,0.80439,1.446579,-1.063661,-0.663708,-0.332021,-0.63971,0.886198,-0.557194,0.361934,0.027142,0.189962,0.47817,0.301358,-0.292909,-0.701644,0.112116,0.423422,0.844995,-0.748704,0.368101,0.433259,0.024584,-0.965994,0.437681,-0.211156,0.31016,6338
-3.687054,0.606942,0.777355,-0.093474,0.114063,0.457424,0.128741,0.990745,-0.265391,-0.778029,0.692095,1.263777,-0.918615,-0.789172,-0.499759,-0.485622,0.818186,-0.22633,0.446511,0.250588,0.366464,0.133442,0.337099,-0.309943,-0.704204,-0.17468,0.387653,1.031264,-1.141245,0.380324,0.301485,0.064063,-0.847708,0.176491,-0.220512,0.350918,6488
-2.7387,2.14877,1.916687,-0.239108,-0.869115,0.576498,0.278926,0.503808,-0.451871,-0.730782,0.651705,1.581479,-1.006493,-1.815184,-0.144214,-0.456496,0.832871,1.164142,-0.119895,0.348887,0.240207,-0.324718,-0.212446,-0.72611,-1.77702,-0.363126,-0.783852,0.143182,-0.732748,0.593427,0.289079,-0.552874,0.30912,0.28109,0.074075,0.20968,6918
-1.947096,1.917861,2.940169,-1.116391,-1.275228,-0.382879,0.898026,0.493206,-0.106143,-0.154614,1.371472,1.585691,-2.370575,-1.254357,0.493764,-0.350266,0.837291,0.830509,0.470597,0.736573,-0.438375,0.098115,0.040205,-1.596241,-2.077268,-0.157778,-1.176003,-1.447492,-1.181092,-2.943076,0.27343,-0.677003,-0.245097,-0.684158,-0.334053,0.365491,7898
-1.47367,1.92405,2.833087,-1.064877,-1.248765,-0.45703,0.810863,0.55825,-0.124741,-0.090023,1.385063,1.551026,-2.405918,-1.239227,0.562316,-0.418299,0.850479,0.831262,0.457497,0.77327,-0.436489,0.07129,-0.02029,-1.610051,-2.142849,-0.120673,-1.196122,-1.493293,-1.104111,-3.032889,0.384469,-0.683618,-0.257795,-0.797719,-0.2843,0.334031,8778
-2.786295,1.299654,1.14953,0.231078,-0.362096,1.009364,0.178365,0.964227,0.465863,-1.018887,0.086064,0.537756,-0.161912,-0.081907,-0.584129,-0.123305,0.763361,0.120867,1.159594,-0.081948,0.606054,-0.122559,0.791191,-0.216744,0.055781,-0.439823,-0.098025,0.382497,-1.430301,0.386129,0.36883,-0.079057,-0.244202,0.062049,-0.312722,0.484377,6938
-3.086662,0.551273,0.744502,-0.00097,0.028552,0.32299,0.056543,1.140404,-0.316125,-0.934425,0.559454,1.123886,-0.955114,-0.679724,-0.505386,-0.553678,0.795581,-0.247666,0.62407,0.307763,0.316269,0.170092,0.432011,-0.157969,-0.435694,-0.072585,0.389029,1.082217,-1.026262,0.550104,0.37754,0.082204,-0.683874,0.136119,-0.279512,0.307159,7198
